id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
349121,FR-0489,small_airport,"Chaillé-les-Marais Private Airstrip",46.40527,-1.03049,,EU,France,FR,Pays-de-la-Loire,FR-PDL,PDL,,0,,,,,,,50,2021-10-25T05:15:46+00:00
347604,FR-0485,small_airport,"Saint Martin de Castillon",43.85309,5.545446,,EU,France,FR,(unassigned),FR-U-A,U-A,,0,,,LF8421,,,,50,2021-09-14T06:35:38+00:00
342323,FR-0470,small_airport,"Aérodrome d'Albé - Val de Villé",48.349158,7.330171,1247,EU,France,FR,"Grand Est",FR-GES,GES,Albé,0,,,LF6721,,,,50,2021-03-24T14:07:55+00:00
43588,FR-0246,small_airport,"Altisurface d'Aleu",42.900002,1.275,3445,EU,France,FR,Occitanie,FR-OCC,OCC,Aleu,0,,,LF0921,,,,50,2017-02-13T07:50:38+00:00
28821,LFEF,small_airport,"Amboise Dierre Airport",47.3414,0.9425,180,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,Amboise,0,LFEF,,,http://www.ailestourangelles.fr/en/,,,50,2018-05-21T15:16:42+00:00
43645,FR-0303,small_airport,"Altisurface des Quatre Veziaux - La Hourquette d'Ancizan",42.898532,0.297144,5643,EU,France,FR,Occitanie,FR-OCC,OCC,Ancizan,0,,,LF6526,http://www.aero-hesbaye.be/vac/ULM/LF6526.pdf,,,50,2020-04-19T06:42:30+00:00
28994,LFRA,closed,"Aérodrome d'Angers Avrillé",47.499199,-0.572778,187,EU,France,FR,Pays-de-la-Loire,FR-PDL,PDL,Angers,0,,,,,,"LFRA, LFRA",50,2020-05-01T12:32:24+00:00
28915,LFJT,small_airport,"Tours Le Louroux Airport",47.150001525878906,0.7127779722213745,413,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,Angers,0,LFJT,,,,,,50,2008-07-31T23:15:39+00:00
43360,FR-0020,small_airport,"Escary Aramits",43.121208,-0.742491,1076,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Aramits,0,,,LF6428,,,,50,2020-06-04T07:50:46+00:00
43589,FR-0247,small_airport,"Artigues Airstrip",43.076942,0.001944,2428,EU,France,FR,Occitanie,FR-OCC,OCC,Artigues,0,,,LF6527,,,,50,2016-08-25T16:30:39+00:00
28944,LFNJ,small_airport,"Aérodrome d'Aspres-sur-Buëch",44.518902,5.7375,2726,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,"Aspres sur Buëch",0,LFNJ,,,,,,50,2020-05-03T05:37:49+00:00
4099,LFEH,small_airport,"Aubigny-sur-Nère Airport",47.480556,2.394167,630,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,Aubigny-sur-Nère,0,LFEH,,,,,,50,2016-07-17T09:13:07+00:00
43631,FR-0289,small_airport,"La Serre D'aulon Altiport",42.836109,0.272222,6562,EU,France,FR,Occitanie,FR-OCC,OCC,Aulon,0,,,LF6525,,,,50,2019-01-21T06:52:43+00:00
350584,FR-0490,small_airport,"Base ULM Avaux - Les Bourdons",49.480697,4.074769,374,EU,France,FR,"Grand Est",FR-GES,GES,Avaux,0,,,LF0851,,,,50,2021-12-15T13:40:07+00:00
354021,FR-0496,small_airport,"Base Paramoteurs d' Avernes",49.10568,1.87907,456,EU,France,FR,(unassigned),FR-U-A,U-A,Avernes,0,,,LF9551,,,,50,2022-04-14T13:03:19+00:00
4053,LFAO,small_airport,"Aérodrome de Bagnoles - Couterne",48.545799,-0.387444,718,EU,France,FR,Normandy,FR-NOR,NOR,Bagnoles-de-l'Orne,0,LFAO,,,,,,50,2020-05-12T14:23:51+00:00
333971,FR-0419,small_airport,"Base ULM Le Tucoulet",43.201258,0.547353,1627,EU,France,FR,Occitanie,FR-OCC,OCC,Balesta,0,,,LF3156,,,,50,2020-04-24T21:49:08+00:00
348515,FR-0487,small_airport,"Altisurface de Banon",44.072222,5.639166,3723,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Banon,0,,,LF0456,http://www.cabane-haute-provence.com,,,50,2021-10-09T04:15:40+00:00
328712,LFYV,small_airport,"Yvetot Lucien Camu Airport",49.638316,0.728467,467,EU,France,FR,Normandy,FR-NOR,NOR,Baons-le-Comte,0,LFYV,,,http://www.aeroclub-yvetot.fr/,,,50,2022-12-07T11:59:47+00:00
43595,FR-0253,small_airport,"Altisurface de Castillon De La Laquette",42.895557,0.100556,5413,EU,France,FR,Occitanie,FR-OCC,OCC,Barèges,0,,,LF6528,https://basulm.ffplum.fr/PDF/LF6528.pdf,,,50,2020-04-19T06:43:25+00:00
333902,FR-0409,small_airport,"Super Bareges - Plateau de Monhaillat",42.911111,0.125556,6100,EU,France,FR,Occitanie,FR-OCC,OCC,Bareges,0,,,LF6555,http://www.aero-hesbaye.be/vac/ULM/LF6555.pdf,,,50,2020-04-18T08:06:55+00:00
342327,FR-0473,small_airport,"Base ULM de Batzendorf",48.803016,7.726527,560,EU,France,FR,"Grand Est",FR-GES,GES,Batzendorf,0,,,LF6751,,,,50,2021-03-24T14:53:20+00:00
337340,FR-0424,small_airport,"Bazas Cazats",44.462263,-0.187844,300,EU,France,FR,(unassigned),FR-U-A,U-A,Bazas,0,,,LF3321,https://basulm.ffplum.fr/bases/liste-des-terrains/details/59/9187.html,,"bazas,cazats,lf3321",50,2020-11-18T02:06:26+00:00
30786,LFSQ,closed,"Aéroparc de Belfort-Fontaine",47.655602,7.01083,1208,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,Belfort,0,,,,,,"LFSQ, LFSQ, BOR",50,2020-09-12T07:34:03+00:00
333918,FR-0412,small_airport,"Base ULM du Sarrat",43.208593,1.708594,846,EU,France,FR,Occitanie,FR-OCC,OCC,Belpech,0,,,LF0951,,,,50,2020-04-19T10:44:24+00:00
28777,LFAM,small_airport,"Berck sur Mer Airfield",50.4231,1.59194,30,EU,France,FR,Hauts-de-France,FR-HDF,HDF,"Berck sur Mer",0,LFAM,,,http://www.aeroberck.com/,,,50,2023-05-18T09:46:22+00:00
28950,LFNR,small_airport,"Berre-la-Fare Airfield",43.536659,5.177444,108,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Berre-l'Étang,0,LFNR,,,,,,50,2021-03-09T09:06:50+00:00
333925,FR-0415,small_airport,"Aerodrome de Bois de la Pierre",43.342596,1.14202,840,EU,France,FR,Occitanie,FR-OCC,OCC,Bois-de-la-Pierre,0,,,LF3128,,,,50,2020-04-19T16:39:07+00:00
28987,LFQO,small_airport,"Lille/Marcq-en-Baroeul Airfield",50.687199,3.07556,69,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Bondues,0,LFQO,,,,,,50,2022-09-20T10:45:40+00:00
28807,LFDO,closed,"Bordeaux Souge Air Base",44.851093,-0.805493,135,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Bordeaux,0,,,,,,"LFDO, LFDO",50,2016-11-11T04:48:08+00:00
43623,FR-0281,small_airport,"Altisurface d'Hautacam",42.99387,-0.012569,5512,EU,France,FR,Occitanie,FR-OCC,OCC,Bordes,0,,,LF6529,http://www.aero-hesbaye.be/vac/ULM/LF6529.pdf,,,50,2020-04-30T11:22:38+00:00
28890,LFHT,small_airport,"Ambert Le Poyet Airport",45.51689910888672,3.7463901042938232,1847,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Bourg,0,LFHT,,,,,,50,2008-07-31T23:15:00+00:00
4103,LFFN,small_airport,"Aérodrome de Brienne-le-Château",48.429798,4.48222,381,EU,France,FR,"Grand Est",FR-GES,GES,Brienne-le-Château,0,LFFN,,,,,,50,2021-08-03T04:28:17+00:00
28889,LFHR,small_airport,"Brioude Beaumont Airport",45.3250007629,3.35916996002,1483,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Brioude,0,LFHR,,,,,,50,2015-05-03T15:59:48+00:00
43601,FR-0259,small_airport,"Altiport du Col de Cenise",46.020832,6.45,5656,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Brison,0,,,LF7421,,,,50,2019-04-28T10:44:25+00:00
29022,LFYH,closed,"Broyes-lès-Pesmes Air Base",47.332932,5.513494,682,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,Broye-Aubigney-Montseugny,0,,,,,,"LFYH, LFYH",50,2016-09-12T12:01:05+00:00
340045,FR-0454,small_airport,"Base ULM de Arbis",44.68066,-0.25683,200,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Cadillac,0,,,LF3352,http://www.ulm-aquitaine.com/,,,50,2021-01-24T09:23:25+00:00
340046,FR-0455,small_airport,"Base ULM de Saint Pierre de Bat",44.66716,-0.21962,158,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Cadillac,0,,,LF3322,,,,50,2021-01-24T09:28:03+00:00
316147,FR-0338,small_airport,"Carlucet Biguès ULM",44.744167,1.618333,1045,EU,France,FR,Occitanie,FR-OCC,OCC,Carlucet,0,,,LF4630,,,,50,2023-03-11T13:46:51+00:00
4117,LFIG,small_airport,"Cassagnes-Bégonhès Airport",44.177799224853516,2.515000104904175,2024,EU,France,FR,Occitanie,FR-OCC,OCC,Cassagnes-Bégonhès,0,LFIG,,,,,,50,2008-06-13T14:30:04+00:00
315458,FR-0322,small_airport,"Col de Lèques",43.86661,6.463966,,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Castellane,0,,,,,,,50,2016-02-11T08:58:58+00:00
43594,FR-0252,small_airport,"Altisurface de Cap De Pouy",42.784721,0.545,5905,EU,France,FR,Occitanie,FR-OCC,OCC,Castillon-de-Larboust,0,,,LF3132,https://map.aerobreak.com/data/ficheffplum/LF3132.pdf,,,50,2020-04-19T08:29:24+00:00
43625,FR-0283,small_airport,"Altisurface de Honteyde",42.837223,0.502222,6234,EU,France,FR,Occitanie,FR-OCC,OCC,Cathervieille,0,,,LF3133,http://www.aero-hesbaye.be/vac/ULM/LF3133.pdf,,,50,2020-04-19T09:48:42+00:00
28848,LFFQ,small_airport,"Cerny-La Ferté Alais Airfield",48.498571,2.336891,453,EU,France,FR,Île-de-France,FR-IDF,IDF,Cerny,0,LFFQ,,,,,"Jean-Baptiste Salis, Plateau Ardenay",50,2022-01-19T23:37:50+00:00
335360,FR-0421,small_airport,"LF2621 - Altisurface de Faucon",44.535942,5.308027,3300,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Chalancon,0,,,LF2621,,,,50,2020-08-02T12:15:53+00:00
28962,LFOM,small_airport,"Aérodrome de Lessay",49.203098,-1.50667,92,EU,France,FR,Normandy,FR-NOR,NOR,Chalons,0,LFOM,,,,,"Aérodrome Charles Lindbergh",50,2020-05-01T12:35:10+00:00
2989,LFJY,small_airport,"Chambley-Bussières Air Base",49.025501,5.87607,866,EU,France,FR,"Grand Est",FR-GES,GES,Chambley,0,LFJY,,,,https://en.wikipedia.org/wiki/Chambley-Bussières_Air_Base,,50,2019-11-11T11:13:07+00:00
43612,FR-0270,small_airport,"Glacier d'Argentière Altiport",45.941666,7,9350,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Chamonix,0,,,LF7422,,,,50,2019-02-18T03:23:46+00:00
43617,FR-0275,small_airport,"Glacier de Talèfre Altiport",45.908333,6.983333,9121,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Chamonix,0,,,LF7423,,,,50,2019-02-18T03:26:13+00:00
43618,FR-0276,small_airport,"Altisurface du Glacier Du Dome Du Gouter",45.845833,6.85,,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Chamonix,0,,,LF7424,,,,50,2019-06-29T14:25:43+00:00
43619,FR-0277,small_airport,"Altisurface du Glacier Du Tacul",45.891666,6.9375,7382,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Chamonix,0,,,LF7425,,,,50,2020-06-04T07:53:42+00:00
43620,FR-0278,small_airport,"Altisurface du Glacier Du Tour",45.984552,7.014522,10170,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Chamonix,0,,,LF7426,,,,50,2021-03-24T05:20:53+00:00
43614,FR-0272,small_airport,"Altisurface du Glacier de la Chiaupe",45.491669,6.775,10170,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Champagny,0,,,,,,,50,2020-04-30T11:04:36+00:00
506719,FR-0514,small_airport,"Base ULM de Chaneins",46.106504,4.851045,800,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Chaneins,0,,,LF0161,,,,50,2023-02-22T00:31:15+00:00
4118,LFJA,small_airport,"Aérodrome de Chaumont-Semoutiers",48.0863,5.04902,1001,EU,France,FR,"Grand Est",FR-GES,GES,Chaumont/Semoutiers,0,LFJA,,,,https://en.wikipedia.org/wiki/Chaumont-Semoutiers_Air_Base,,50,2021-04-30T13:23:59+00:00
348581,FR-0488,small_airport,Chélan,43.341597,0.530219,865,EU,France,FR,Occitanie,FR-OCC,OCC,Chélan,0,,,LF3261,,,,50,2021-10-11T05:24:02+00:00
28838,LFFC,small_airport,"Mantes-Chérence Airfield",49.078814,1.68829,512,EU,France,FR,Île-de-France,FR-IDF,IDF,Chérence,0,LFFC,,,,,,50,2022-12-07T12:03:50+00:00
429770,FR-0506,small_airport,"Chevry-Cossigny Paramotor Field",48.708408,2.645881,328,EU,France,FR,Île-de-France,FR-IDF,IDF,Chevry-Cossigny,0,,,LF7758,,,Lfvz,50,2022-09-11T16:09:14+00:00
338103,FR-0434,small_airport,"Aérodrome de Brochot",48.976587,3.373087,574,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Chézy-sur-Marne,0,,,LF0226,,,,50,2020-12-29T08:27:36+00:00
43593,FR-0251,small_airport,"Altisurface de Cap De Barres",42.864034,0.516347,5798,EU,France,FR,Occitanie,FR-OCC,OCC,Cirès,0,,,LF3131,http://www.aero-hesbaye.be/vac/ULM/LF3131.pdf,,,50,2020-04-19T08:28:10+00:00
43604,FR-0262,small_airport,"Altiport du Col de Sarenne",45.087502,6.145833,6496,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Clavans-le-Haut,0,,,LF3825,,,,50,2019-04-28T10:48:05+00:00
31813,LFDZ,small_airport,"Condat sur Vézère",45.103885,1.215121,499,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,"Condat sur Vézère",0,,,LF2423,,,LFDZ,50,2021-03-23T13:44:07+00:00
506713,FR-0511,small_airport,"Chamonet  ULM",45.797877,5.624628,1250,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Contrevoz,0,,,LF0164,,,,50,2023-02-21T22:21:31+00:00
337488,FR-0431,small_airport,"Base ULM Azur",49.461033,3.848283,240,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Corbeny,0,,,LF0221,https://www.azur-ulm.fr/,,,50,2020-12-05T04:19:56+00:00
342298,FR-0466,small_airport,"Base ULM de Corbeny",49.457382,3.854544,230,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Corbeny,0,,,LF0256,,,,50,2021-03-23T15:04:13+00:00
333883,FR-0399,small_airport,"Base ULM Corneilla de la Rivière",42.690858,2.730124,230,EU,France,FR,Occitanie,FR-OCC,OCC,Corneilla-la-Rivière,0,,,LF6631,,,,50,2020-04-16T20:50:56+00:00
4186,LFPK,small_airport,"Aérodrome de Coulommiers - Voisins",48.8377,3.01612,470,EU,France,FR,Île-de-France,FR-IDF,IDF,Coulommiers/Voisins,0,LFPK,,,,,,50,2020-04-30T10:07:33+00:00
339761,FR-0444,small_airport,"Base ULM de Courseulles sur mer",49.314,-0.45317,150,EU,France,FR,Normandy,FR-NOR,NOR,Courseulles,0,,,LF1451,,,,50,2021-01-17T16:28:26+00:00
43592,FR-0250,small_airport,"Cabaliros Altiport",42.952496,-0.133166,5750,EU,France,FR,Occitanie,FR-OCC,OCC,"D'Argeles Gazost",0,,,LF6521,http://www.aero-hesbaye.be/vac/ULM/LF6521.pdf,,,50,2020-04-18T07:31:44+00:00
4247,LFYD,closed,"Damblain Air Base",48.0863,5.66406,1280,EU,France,FR,"Grand Est",FR-GES,GES,Damblain,0,,,,,,"LFYD, LFYD",50,2017-04-22T11:24:35+00:00
355195,FR-0500,small_airport,"Écrosnes Ultralightport",48.561187,1.730196,520,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,Écrosnes,0,,,LF2830,,,"Base ULM d'Écrosnes",50,2022-08-29T13:43:52+00:00
342525,FR-0475,small_airport,"Aérodrome d'Évaux",46.168657,2.432184,1512,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Évaux-les-Bains,0,,,LF2321,,,,50,2021-03-31T20:07:57+00:00
43611,FR-0269,small_airport,"Altisurface de Ferrère Batmale",42.888332,0.498889,5249,EU,France,FR,Occitanie,FR-OCC,OCC,Ferrère,0,,,LF6524,http://www.aero-hesbaye.be/vac/ULM/LF6524.pdf,,,50,2020-04-19T06:41:29+00:00
28920,LFKH,small_airport,"St Jean D'avelanne Airfield",45.516701,5.68056,964,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"Figari/Sud Corse",0,LFKH,,,,,,50,2020-08-15T03:51:46+00:00
43642,FR-0300,small_airport,"Altiport du Plateau de la Calme",42.530556,2.004167,6988,EU,France,FR,Occitanie,FR-OCC,OCC,"Font Romeu-Odeillo",0,,,LF6627,,,,50,2023-03-11T07:12:04+00:00
43599,FR-0257,small_airport,"Altisurface du Clos de Legua",42.654167,2.038889,7874,EU,France,FR,Occitanie,FR-OCC,OCC,Fontrabiouse,0,,,LF6624,,,,50,2020-05-01T05:38:55+00:00
337376,FR-0429,small_airport,"Base ULM de Fontrailles",43.345961,0.361649,900,EU,France,FR,Occitanie,FR-OCC,OCC,Fontrailles,0,,,LF6554,,,,50,2020-11-18T14:52:07+00:00
43607,FR-0265,small_airport,"Altisurface de Coste Del Palm",42.60833,2.011111,7710,EU,France,FR,Occitanie,FR-OCC,OCC,Formiguères,0,,,LF6621,http://www.aero-hesbaye.be/vac/ULM/LF6621.pdf,,,50,2020-04-25T06:30:19+00:00
509739,FR-0525,small_airport,"Base ULM de Frévent",50.278098,2.302623,438,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Frévent,0,,,LF6224,,,,50,2023-06-25T11:16:48+00:00
339753,LFFO,small_airport,"Beauvoir Fromentine Airport",46.89072,-2.08873,10,EU,France,FR,Pays-de-la-Loire,FR-PDL,PDL,Fromentine,0,LFFO,,,,,,50,2022-11-17T18:01:17+00:00
43641,FR-0299,small_airport,"Pene De Soulit Altisurface",42.793056,0.4625,6365,EU,France,FR,Occitanie,FR-OCC,OCC,Garin,0,,,LF3129,,,,50,2022-05-31T19:07:12+00:00
326619,FR-0370,small_airport,"Gaussan ULM",43.219115,0.473498,,EU,France,FR,Occitanie,FR-OCC,OCC,Gaussan,0,,,,,,,50,2018-03-10T04:48:36+00:00
43608,FR-0266,small_airport,"Altisurface de Coumely",42.762501,0.022222,6562,EU,France,FR,Occitanie,FR-OCC,OCC,Gèdre,0,,,LF6523,,,,50,2020-06-03T09:32:35+00:00
28969,LFOY,small_airport,"Havre-Saint-Romain-de-Colbosc Airport",49.544676,0.360403,423,EU,France,FR,Normandy,FR-NOR,NOR,Gommerville,0,LFOY,,,,,"Aérodrome du Havre-Saint-Romain",50,2022-12-07T11:56:44+00:00
43590,FR-0248,small_airport,"Bacaneres Altiport",42.838229,0.658901,6476,EU,France,FR,Occitanie,FR-OCC,OCC,Gouaux-de-Luchon,0,,,LF3138,,,,50,2020-04-26T03:30:28+00:00
28833,LFEV,small_airport,"Gray St Adrien Airfield",47.432023,5.619518,679,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,"Gray St Adrien",0,LFEV,,,,,,50,2016-11-15T03:20:19+00:00
29018,LFXQ,small_airport,"Coëtquidan Air Base",47.94660186767578,-2.1923000812530518,,EU,France,FR,Brittany,FR-BRE,BRE,Guer,0,LFXQ,,,,,,50,2008-07-14T08:45:10+00:00
29929,LFPR,closed,"Guyancourt Airport",48.76029968261719,2.0625,541,EU,France,FR,Île-de-France,FR-IDF,IDF,Guyancourt,0,,,,,http://fr.wikipedia.org/wiki/A%C3%A9rodrome_de_Guyancourt,"LFPR, LFPR",50,2009-01-08T08:19:10+00:00
29010,LFTR,heliport,"Toulon Navy Air Base",43.082699,5.93382,,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Hyères,0,LFTR,,,,,"CCMAR, CCMAR Mediterranee",50,2020-01-19T14:34:26+00:00
28877,LFHA,small_airport,"Aérodrome d'Issoire-Le Broc",45.514999,3.2675,1240,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Issoire,0,LFHA,,,,,,50,2020-10-13T04:56:06+00:00
506741,FR-0519,small_airport,"Base ULM d'Izenave",46.027516,5.5239,2280,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Izenave,0,,,LF0153,,,,50,2023-02-22T19:24:38+00:00
342321,FR-0469,small_airport,"Club ULM de Kogenheim",48.322866,7.535108,528,EU,France,FR,(unassigned),FR-U-A,U-A,Kogenheim,0,,,LF6715,,,,50,2021-03-24T13:43:57+00:00
333894,FR-0405,small_airport,"Aérodrome de L'Isle-en-Dodon",43.380657,0.851848,918,EU,France,FR,Occitanie,FR-OCC,OCC,"L'Isle en Dodon",0,,,LF3134,https://basulm.ffplum.fr/PDF/LF3134.pdf,,,50,2020-05-08T11:30:03+00:00
43621,FR-0279,small_airport,"Altisurface du Glacier Lombard",45.108334,6.322222,10695,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"La Grave",0,,,LF0523,,,,50,2019-06-29T14:12:19+00:00
43628,FR-0286,small_airport,"Altisurface de la Jasserie",45.389115,4.579091,4528,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"La Jasserie",0,,,LF4222,,,,50,2020-05-01T05:36:38+00:00
509586,FR-0523,closed,"Aérodrome d'Argentine",45.466925,0.386779,468,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,"La Rochebeaucourt-et-Argentine",0,,,,https://www.larochebeaucourt.fr/patrimoine-de-la-commune/aerodrome-argentine/,,LF2433,50,2023-06-23T04:47:41+00:00
43630,FR-0288,small_airport,"Altisurface de Notre-Dame-de-la-Salette",44.836666,5.9625,5184,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,"La Salette",0,,,LF3826,,,,50,2020-05-12T14:12:48+00:00
339766,FR-0448,small_airport,"Base ULM Le Pommier",46.19701,1.45252,1140,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,"La Souterraine",0,,,LF2351,,,,50,2021-01-28T04:58:24+00:00
43632,FR-0290,small_airport,"Altisurface de La Taillade",44.891666,2.956944,2913,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"La Taillade",0,,,,,,,50,2020-05-02T07:37:19+00:00
337341,FR-0425,small_airport,"La Tranche sur Mer",46.361582,-1.426886,16,EU,France,FR,(unassigned),FR-U-A,U-A,"La Tranche sur Mer",0,,,LF8522,http://www.aclatranchesurmer.fr/,,"tranche,sur,mer,lf8522",50,2020-11-18T02:10:04+00:00
320052,FR-0341,small_airport,"La Tranclière Private Airstrip",46.0957591958,5.2860195,820,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"La Tranclière",0,,,LF0121,,,,50,2016-09-03T06:03:30+00:00
333969,FR-0417,small_airport,"Base ULM de Labastide St Sernin",43.73298,1.459293,500,EU,France,FR,Occitanie,FR-OCC,OCC,Labastide-Saint-Sernin,0,,,LF3154,,,,50,2020-04-24T14:31:33+00:00
333581,FR-0394,small_airport,"Aérodrome de Lacave le Frau",44.841835,1.58879,980,EU,France,FR,Occitanie,FR-OCC,OCC,Lacave,0,,,LF4623,,,,50,2020-05-26T10:22:02+00:00
29002,LFSU,small_airport,"Langres Rolampont Airfield",47.964804,5.293663,1378,EU,France,FR,"Grand Est",FR-GES,GES,Langres,0,LFSU,,,,https://fr.wikipedia.org/wiki/A%C3%A9rodrome_de_Langres_-_Rolampont,,50,2019-10-24T09:39:34+00:00
28773,LFAF,small_airport,"Laon - Chambry Airfield",49.595798,3.63167,256,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Laon,0,LFAF,,,,,,50,2018-04-02T00:58:46+00:00
333888,FR-0402,small_airport,"Base ULM de Larreule",43.44217,0.039654,606,EU,France,FR,Occitanie,FR-OCC,OCC,Larreule,0,,,LF6540,,,,50,2020-04-17T13:29:32+00:00
331727,LFJV,small_airport,"Aérodrome de Lasclaveries",43.425278,-0.286944,843,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Lasclaveries,0,LFJV,,,,,,50,2019-07-23T10:52:15+00:00
320053,FR-0342,small_airport,Lavours,45.7957181,5.77395432,768,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Lavours,0,,,LF0125,,,,50,2016-09-03T06:13:17+00:00
350576,FR-0445,small_airport,"Altiport du Bez",44.63415,4.046499,4320,EU,France,FR,Occitanie,FR-OCC,OCC,"Le Bez",0,,,LF0725,,,,50,2021-12-15T13:00:20+00:00
336355,FR-0423,small_airport,"Base ULM du Burgaud",43.816327,1.13966,600,EU,France,FR,Occitanie,FR-OCC,OCC,"Le Burgaud",0,,,LF3157,,,,50,2020-10-03T10:30:18+00:00
333923,FR-0414,small_airport,"Base ULM du Fousseret",43.268889,1.053889,820,EU,France,FR,Occitanie,FR-OCC,OCC,"Le Fousseret",0,,,LF3151,,,,50,2020-04-19T15:23:07+00:00
355202,FR-0501,small_airport,"Base ULM du Le Gault-Saint-Denis",48.218818,1.496185,446,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,"Le Gault-Saint-Denis",0,,,LF2853,,,,50,2022-06-27T13:23:49+00:00
337372,FR-0426,small_airport,"Aérodrome du Girouard",46.578838,-1.606048,150,EU,France,FR,Pays-de-la-Loire,FR-PDL,PDL,"Le Girouard",0,,,LF8524,,,,50,2020-11-18T12:52:11+00:00
43633,FR-0291,small_airport,"La Tête Des Champs Altiport",47.916668,6.830556,3182,EU,France,FR,"Grand Est",FR-GES,GES,"Le Ménil",0,,,LF8821,,,,50,2016-12-26T01:59:14+00:00
429985,FR-0507,small_airport,"Boulogne-sur-Mer - Alprech Aerodrome",50.69512,1.56871,187,EU,France,FR,Hauts-de-France,FR-HDF,HDF,"Le Portel",0,,,LF6251,,,,50,2023-06-25T10:48:15+00:00
43638,FR-0296,small_airport,"Mont Llaret Pic d'Aude Airfield",42.575001,2.038889,7628,EU,France,FR,Occitanie,FR-OCC,OCC,"Les Angles",0,,,LF6623,,,,50,2016-11-13T02:18:32+00:00
43639,FR-0297,small_airport,"Mont Llaret Roc d'Aude Airfield",42.580555,2.025,7710,EU,France,FR,Occitanie,FR-OCC,OCC,"Les Angles",0,,,LF6626,,,,50,2016-11-13T02:17:19+00:00
43654,FR-0311,small_airport,"Altisurface de Valmorel",45.455,6.41306,6332,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"Les Avanchers",0,,,LF7328,,,,50,2020-11-07T04:27:55+00:00
43655,FR-0312,small_airport,"Altiport de Vaugellaz",45.607224,6.709722,6627,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"Les Chapelles",0,,,LF7329,,,,50,2018-12-31T04:27:38+00:00
